match_id,has_team_won,team_q_mmr_diff_sum,team_heroes_winrate_overall_mean,team_heroes_total_matches_played_sum,team_players_dire_winrate_all_time_mean,team_players_dire_games_played_all_time_mean,team_players_radiant_winrate_all_time_mean,team_players_radiant_games_played_all_time_mean,team_heroes_pick_confidence_score_allies_sum,team_heroes_pick_confidence_score_enemies_sum,team_heroes_pick_confidence_score_total_sum,team_players__time_played_all_matches_mean,team_players_winrate_over_time_mean,team_players_all_matches_played_number_mean,team_players_matches_abandonment_rate_mean,team_players_matches_lost_mean,team_players_matches_won_mean,team_players_match_rank_initial_mmr_mean,team_players_xpm_sum,team_players_gpm_sum,team_players_denies_sum,team_players_lasthits_sum,team_players_net_sum,team_players_assists_number_sum,team_player_deaths_number_sum,team_players_kills_number_sum,team_hero_lvls_mean,team_players_kda_average_all_matches_mean,team_heroes_pickrate_average_mean,team_heroes_winrate_average_mean,team_heroes_pickrate_for_rank_mean
7394253011,True,616,20.012970600000003,-251,-1.9854449999999986,-242.0,0.1875524000000084,-233.60000000000014,1,5,6,-1292511.4000000004,-0.42624779999999873,-961.6000000000001,1.268194373432288,-468.79999999999995,-492.80000000000007,123.19999999999982,1242,710,12,195,32278,58,-27,29,4.199999999999999,0.06828446000000055,-1.0678400000000003,0.2335960000000057,-0.14390000000000036
7394256601,True,1232,8.362650800000004,1371,-0.34315480000000775,1389.3999999999999,-0.7323348000000038,1367.8,-3,-2,-5,6984619.0,-0.03709440000000086,962.0,-0.1530056997847804,477.79999999999995,484.20000000000005,246.39999999999964,1364,771,35,243,40825,10,-18,20,4.800000000000001,-0.29796500000000004,0.12327999999999939,-0.11977599999999455,-0.22499999999999964
7394278909,False,1871,-1.6601797999999945,25,0.4548628000000008,108.59999999999991,1.2014992000000007,112.40000000000009,2,1,3,643911.7999999998,0.8718343999999973,890.2000000000003,-1.4658782389086367,432.79999999999995,457.4,374.2000000000003,-1361,-954,-26,-295,-30787,-21,21,-22,-4.6,0.4780043799999998,-0.06500800000000062,-0.5757959999999969,-0.9539600000000004
7394285118,False,1694,-3.285151599999999,-150,-0.09411360000000712,-146.4000000000001,-1.1103602000000024,-124.20000000000005,-4,3,-1,-432981.19999999925,-0.6647373999999999,235.20000000000027,-2.916311992724813,150.4000000000001,84.80000000000018,338.8000000000002,-187,-473,6,-181,-31642,-29,10,-8,-1.2000000000000028,-0.4859036000000003,0.23273599999999917,1.5667359999999988,-0.2035000000000018
7394309613,False,-154,-0.6668146000000021,55,1.3335971999999998,-1116.6,1.243571799999991,-1126.3999999999999,0,-1,-1,-5556434.4,0.25885280000001387,-172.19999999999993,-1.0518868733395283,-74.39999999999998,-97.80000000000001,-30.800000000000182,-890,-1026,0,-218,-46924,-60,31,-31,-3.599999999999998,0.22992065999999944,-0.04880399999999874,1.853428000000001,0.26473999999999975
7394317909,False,-1779,-10.444207799999987,-281,-0.6253126000000009,-8.0,-1.0062509999999918,-40.600000000000364,0,-4,-4,-342344.19999999925,-1.6584783999999928,-48.80000000000018,1.355285191832107,21.0,-69.79999999999995,-355.8000000000002,8,-265,-38,15,-20407,-28,11,-11,-1.6000000000000014,0.09056242000000037,-2.6882639999999984,-0.14000799999999458,-1.7444999999999986
7394380306,True,2772,-6.545925400000002,-280,1.421656000000013,-835.8000000000002,-0.4957080000000147,-856.2000000000003,0,5,5,-4212499.6,0.3935198,-792.8,0.7161696761448606,-383.6,-409.19999999999993,554.4000000000001,1225,803,-5,123,38155,69,-27,28,4.199999999999999,-0.6234442200000005,-1.890775999999999,2.2233400000000003,-2.4410000000000007
7394391114,True,2002,15.804614000000015,489,0.6940241999999941,478.79999999999995,0.9426073999999929,469.39999999999986,1,-3,-2,2435383.4000000004,2.499143799999999,-96.59999999999991,0.14442853396400668,-74.0,-22.600000000000136,400.4000000000001,1461,977,-13,430,48322,59,-32,33,5.600000000000001,-0.09377806,-0.20839600000000047,0.7827679999999972,-0.6859800000000007
7394449615,True,-308,2.7868377999999936,371,-0.8172327999999993,512.7999999999997,-0.5021827999999999,530.2,3,0,3,2191605.3999999994,-0.7690743999999938,800.1999999999998,-0.12745576537345804,421.20000000000005,379.0,-61.59999999999991,617,755,-13,38,29606,26,-8,9,2.0,0.22203729999999933,-0.5476960000000002,0.5087440000000001,1.4577399999999994
7394460406,False,-1386,-5.730454200000004,-58,-1.2007910000000024,488.1999999999998,0.10363640000000629,474.5999999999999,-1,-4,-5,2458667.200000001,-1.3918293999999918,845.6000000000001,-0.17227630993708165,443.19999999999993,402.4000000000001,-277.1999999999998,-1279,-1163,-44,-204,-37714,-44,33,-35,-4.399999999999999,-0.5987630199999998,-0.16871599999999987,0.9135640000000009,-1.5619399999999999
7394462706,True,-3080,0.3658155999999977,311,-4.3874292,216.20000000000005,-5.216828199999995,197.0,-2,-5,-7,1134599.5999999996,-4.7208373999999935,-730.0,0.8486248466568671,-319.19999999999993,-410.79999999999995,-616.0,902,653,14,50,24834,17,-11,14,3.0,-0.27805003999999967,-2.0274280000000005,2.114075999999997,-2.1444400000000012
7394477114,False,-1386,-0.6683913999999973,210,1.051537599999996,-3.7999999999999545,-0.5927358000000069,-35.0,0,4,4,-328762.0,0.003989199999999471,441.60000000000036,-0.07364487679220566,228.5999999999999,213.0,-277.1999999999998,-1226,-1053,18,-452,-47076,-48,21,-23,-4.0,0.34095984,0.051095999999999364,1.454667999999998,1.1839200000000005
7394479019,False,616,-6.810501600000009,-9,1.5474030000000027,-680.0,-1.588136200000001,-682.2,-1,5,4,-3375913.999999999,-1.8076765999999935,-1688.3999999999999,1.8493943118637757,-800.8000000000001,-887.5999999999999,123.19999999999982,-34,-333,5,-267,-26282,31,-10,8,-1.1999999999999993,0.20611536000000008,-4.5622679999999995,-3.3807720000000074,-4.750700000000002
7394484407,True,-308,20.383700400000002,114,0.2905252000000047,-1079.6,-1.5227097999999941,-1057.2000000000003,3,1,4,-5485074.6,-0.4100469999999987,-240.60000000000014,-0.22078094986465224,-114.60000000000002,-126.0,-61.59999999999991,625,753,15,26,28238,22,-11,10,2.4000000000000004,-0.2762022400000004,-0.8694880000000005,-1.762991999999997,0.5403400000000005
7394510515,True,616,11.603181399999997,-757,5.659684799999994,-1344.8,6.7135806,-1375.4,10,8,18,-6849246.799999999,5.7269042,-907.5999999999999,-0.2567008254621811,-674.0,-233.5999999999999,123.19999999999982,659,577,6,154,28710,85,-35,39,2.0,0.7287992599999997,-4.435055999999999,0.47878800000000155,-4.0219000000000005
7394605008,False,-770,-2.527100399999995,-381,-1.032291200000003,162.0,-0.9043697999999978,65.0,6,5,11,682656.2000000011,0.11051199999999994,-746.5999999999999,0.6155922457701892,-374.6,-372.0,-154.0,-1108,-664,-29,-240,-24720,-39,19,-20,-3.400000000000002,0.49612896000000006,-0.6982680000000023,1.3118639999999928,-1.3753200000000003
7394627702,False,-770,-17.802999,46,-2.0203494000000006,812.5999999999999,-0.8259254000000027,826.5999999999999,-7,-3,-10,4100815.4000000004,-2.022003600000005,390.5999999999999,0.24472462754634772,222.0,168.5999999999999,-154.0,-1501,-1309,-14,-446,-36370,-33,28,-29,-5.200000000000001,-0.5746645399999997,2.9332520000000013,-0.8057320000000061,2.5754
7394680501,True,4004,3.313781800000001,-239,-1.0137199999999922,928.0,-1.326857600000011,854.4000000000001,1,1,2,4365131.6,0.49656579999999195,210.60000000000014,0.6173800111923925,108.20000000000005,102.40000000000009,800.8000000000002,421,404,-22,180,26713,25,-10,9,3.0,0.10173056000000003,0.4475359999999995,-0.7131799999999942,2.090440000000001
7394704811,False,-308,-21.1922182,-196,-3.2751955999999964,426.0,-6.7557642000000016,422.80000000000007,-5,-10,-15,1989850.0,-6.523203000000002,248.79999999999995,1.080326989795565,202.60000000000002,46.200000000000045,-61.59999999999991,-791,-408,-11,-26,-25607,-40,19,-19,-2.8000000000000007,-0.6676789000000003,-4.830203999999998,-0.5617599999999925,-4.365180000000001
7394736212,True,-154,-5.215585399999995,42,-0.10431340000000233,8.800000000000011,4.743456999999999,45.80000000000001,5,4,9,185203.0,0.8474087999999824,59.200000000000045,0.4326957997363625,26.399999999999977,32.80000000000001,-30.800000000000182,1113,1046,11,176,27635,56,-28,26,3.6000000000000014,-0.011364459999999355,2.2159760000000013,-0.6056039999999996,2.0730200000000014
7394852319,True,2310,10.163044999999997,-46,3.8186680000000024,-116.0,3.061960599999999,-129.4000000000001,1,3,4,-653172.2000000002,3.7378123999999957,-207.0,0.33770111408976855,-146.80000000000007,-60.200000000000045,462.0,864,726,-5,144,28943,10,-14,16,3.0,0.3921539800000007,2.2867599999999992,-0.481031999999999,2.9550400000000003
7394906810,True,-1078,9.213816800000004,117,-0.6115817999999962,-330.80000000000007,0.8524978000000019,-315.4,10,0,10,-1593575.0,-0.014781200000001604,-505.79999999999995,-1.0726567468071235,-263.0,-242.79999999999995,-215.5999999999999,715,532,0,4,32652,38,-18,21,2.0,0.3749654800000002,-7.851723999999998,0.3482800000000026,-8.56724
7395110318,True,1540,5.441853000000009,411,4.245379000000007,445.9999999999999,-3.3659218000000166,475.19999999999993,-1,-4,-5,2111474.2,0.20230300000000057,686.6000000000001,-0.5867037528867693,337.20000000000005,349.4,308.0,334,217,18,136,13094,5,-25,24,1.5999999999999979,-0.25361984000000026,3.2789719999999978,-3.6320479999999975,4.142659999999999
7395385604,False,308,-1.9740505999999982,505,-0.11661360000000087,-150.5999999999999,1.091273600000008,154.5999999999999,0,-3,-3,579352.6000000015,-0.06540979999999763,-1126.1999999999998,1.7285483834572961,-564.2,-562.0,61.59999999999991,-545,-464,7,-208,-26627,-29,2,-1,-1.5999999999999979,0.48278912000000007,2.5940399999999997,-1.5945639999999983,2.3202799999999986
7395419500,False,-2156,-2.172019200000001,200,0.7482284000000021,191.0,-0.6988192000000026,107.0,-9,-2,-11,505635.4000000004,-0.2708689999999976,373.0,1.0362688694342648,189.19999999999982,183.79999999999995,-431.1999999999998,-743,-595,3,117,-25145,-75,26,-26,-3.0,-0.48566569999999976,-0.018480000000000274,-0.5349199999999996,0.33726000000000056
7395545214,True,770,4.175645199999998,35,-0.32696359999999913,1407.6000000000001,-0.4847056000000052,1363.9999999999998,5,-3,2,6916686.800000001,1.2539787999999987,-36.40000000000009,-0.04093279258854521,-29.0,-7.400000000000091,154.0,1136,841,21,134,34655,37,-9,9,3.8000000000000007,0.005941180000000212,-1.0952760000000001,1.4133560000000003,-1.6017199999999985
7395547814,True,3103,3.1593944000000036,12,2.888711800000003,1389.4,4.931670199999999,1344.0,9,4,13,6823079.800000001,3.5953930000000014,747.6000000000001,2.158909426215848,344.20000000000005,403.4,620.5999999999999,1964,1387,46,560,53361,54,-50,51,7.200000000000001,0.018563819999999787,1.6189839999999993,-2.5959080000000014,0.6990200000000009
7395553603,True,-924,4.787245800000008,-103,0.5983158000000017,-344.39999999999986,2.989068599999996,-421.79999999999995,1,2,3,-1988545.6000000006,0.9593616000000011,-968.8,0.1059034252872526,-512.6,-456.19999999999993,-184.79999999999973,799,630,3,-34,31489,36,-17,17,2.8000000000000007,0.6520930800000002,1.3059560000000001,-0.31422399999999584,0.9243600000000001
7395592705,True,-308,6.5709698,1435,-0.3978808000000029,1437.6,-0.10879979999999279,1493.4,-4,1,-3,7372382.0,-0.2515367999999967,1672.4,-1.6660115597905873,851.6000000000001,820.8,-61.600000000000364,1598,974,21,163,38167,39,-28,27,5.199999999999999,0.4017543200000002,1.4296600000000002,0.5896039999999942,0.9882399999999993
7395734010,True,1540,6.088596000000003,-75,0.8116622000000007,-584.6,-0.28215339999999856,-598.6,10,1,11,-2824143.3999999994,-0.9911158000000029,338.20000000000005,-1.2704745905277353,158.39999999999998,179.79999999999995,308.0,143,151,-19,-22,20837,25,-9,10,1.8000000000000007,-0.8917834200000003,0.08846799999999977,-0.834775999999998,-0.25340000000000096
7395795103,True,3388,-2.101163199999995,63,-1.1425839999999994,828.0000000000001,-1.037418400000007,824.9999999999999,5,3,8,4264262.800000001,1.4161434000000028,953.0000000000001,-0.35780266759632706,433.59999999999997,519.4,677.5999999999999,101,283,-12,659,23204,47,-10,11,1.1999999999999993,-0.37131170000000013,2.638368,-0.1361879999999971,1.2819199999999995
7395865916,False,-616,-19.273765599999997,-186,2.0894723999999982,-48.19999999999993,-0.199271600000003,-17.0,-2,4,2,-110378.79999999981,-0.2566648000000029,358.1999999999998,0.10920064218812042,160.19999999999993,198.0,-123.20000000000027,-1713,-1149,-8,-332,-51397,-77,34,-35,-6.0,-0.13050382000000038,-0.03603999999999985,2.368535999999999,-0.02593999999999852
7395885610,False,770,-7.781249600000002,-201,-1.4562990000000013,597.1999999999998,-3.1912194000000014,591.2,-1,-2,-3,2909084.200000001,-3.1985003999999932,-164.0,1.0593490773635392,-48.799999999999955,-115.20000000000005,154.0,-368,-119,-3,213,-7491,-17,4,-3,-1.3999999999999986,0.20995418,3.77278,0.4035079999999951,4.2773
7395886117,True,-1078,11.745414600000004,98,-1.8081187999999955,979.0,0.6227520000000055,1042.4,-1,2,1,4938947.399999999,-0.43535159999999706,1436.2000000000003,0.4528450353705181,713.0,723.1999999999999,-215.5999999999999,806,569,6,-129,28801,16,-3,4,2.799999999999997,-0.2773873199999999,-3.3998279999999994,1.2131359999999987,-2.881540000000001
7396002213,False,-308,7.652887999999997,928,1.583007600000002,280.20000000000005,-1.5718546000000089,179.4000000000001,3,0,3,1064420.5999999996,0.482082400000003,-262.5999999999999,0.8499278963159506,-132.0,-130.60000000000002,-61.59999999999991,-423,-2,14,56,-6904,3,-1,2,-1.2000000000000028,-0.54666068,-0.9398040000000005,-2.4735840000000024,-1.7718800000000012
7396003219,False,-508,-2.4890496000000013,81,0.41610399999999004,909.4,0.4953312000000025,855.1999999999999,7,-1,6,4334834.6,-0.4394431999999995,732.5999999999999,0.5006564034017376,361.0,371.6,-101.59999999999991,-475,-526,-1,-78,-34337,-25,1,-2,-1.6000000000000014,-0.2767116399999998,2.8916720000000016,-0.5450240000000051,3.0336999999999987
7396010416,False,-2618,-15.839020600000012,184,-2.002253000000003,288.39999999999986,-1.2824948000000091,287.4000000000001,2,0,2,1611060.1999999993,-3.1981712000000044,1760.4,-1.4020365765046279,922.6000000000001,837.8000000000001,-523.5999999999999,-774,-689,15,95,-28599,-36,15,-15,-2.799999999999997,0.3556270000000006,1.8917640000000002,-2.0681359999999955,2.1484199999999998
7396015610,True,4312,6.010366600000005,177,-0.9568696000000045,-710.2,-1.9795084000000074,-688.0,1,-3,-2,-3466319.8,-1.086387600000002,-1008.5999999999999,1.1838119236918716,-465.99999999999994,-542.5999999999999,862.4999999999998,1563,1282,9,293,46943,70,-39,40,5.799999999999999,-0.11951012000000016,4.425760000000002,0.07724800000000442,6.494480000000001
7396056914,False,-770,-4.302887800000001,90,-1.6945756000000074,988.9999999999998,-0.46636099999999914,961.0000000000002,1,0,1,4690698.799999999,-1.1734811999999906,787.5999999999999,1.0812031836266986,408.4,379.20000000000005,-154.0,-1290,-745,22,-125,-37523,-85,37,-38,-4.199999999999999,-0.026572499999999444,-1.746372000000001,-0.17576399999999381,-1.96964
7396073211,False,-4312,-15.69183240000001,57,-5.121292999999994,-189.0,-3.598325199999998,-236.0,-3,0,-3,-987546.3999999994,-4.194130000000001,-829.8000000000002,-0.3075664099190689,-381.6,-448.20000000000005,-862.4000000000001,-954,-718,12,-111,-38748,-93,37,-37,-4.0,-0.2996365400000003,2.3734319999999993,-1.5023559999999918,1.10492
7396086506,True,924,-0.1351839999999953,548,-0.8887917999999999,1308.8000000000002,0.7068466000000058,1240.9999999999998,0,1,1,6308898.799999999,1.6764479999999935,2500.6000000000004,-1.0472720797380324,1247.4,1253.1999999999998,184.79999999999973,764,614,1,497,34991,33,-22,22,2.599999999999998,-0.1195929200000001,3.582831999999999,0.08375600000000105,4.25742
7396088212,False,3388,-0.5976943999999875,-1264,-0.4149669999999972,-647.6000000000001,0.24166600000000926,-607.7999999999997,6,1,7,-3160495.0,0.2747489999999928,-1518.4,-0.31241298823635044,-778.5999999999999,-739.8,677.6000000000004,-578,-547,-14,67,-23318,-35,11,-16,-2.0,0.49743351999999996,-1.5073680000000014,0.5004840000000002,-1.72954
7396158912,True,1809,-7.489670599999997,786,-0.9991371999999927,1147.3999999999999,-0.44532500000000397,1095.0,7,2,9,5610416.8,1.0702151999999998,1049.4,0.20414775636280158,531.5999999999999,517.8000000000001,361.8000000000002,965,941,7,254,28606,40,-19,19,3.200000000000001,0.33396468000000024,-4.274368000000001,-1.863427999999999,-3.48438
7396316304,False,462,-4.2220748000000015,-1367,-0.365134800000007,-1313.6,0.5271453999999949,-1292.1999999999998,-1,-9,-10,-6523376.6,-0.7270282000000066,-1598.8000000000002,1.1888010969173697,-783.2,-815.6,92.40000000000009,-454,-347,-24,-67,-19851,-38,14,-14,-1.1999999999999993,0.5040318999999998,-11.678064,-1.0072200000000038,-12.350620000000001
7396372612,True,2156,-3.4694265999999985,469,-1.1375359999999972,1179.6,-0.6732185999999984,1117.6,2,4,6,5544866.0,-0.7842477999999957,540.8,0.46485604817730786,269.0,271.79999999999995,431.1999999999998,837,605,4,18,27642,35,-18,20,3.1999999999999993,-0.12275887999999968,8.310839999999999,1.9658200000000008,8.323259999999998
7396397000,True,0,6.839175200000007,434,-2.383549600000002,137.5999999999999,-0.5158758000000034,151.79999999999995,4,7,11,908643.2000000002,-1.4845018000000039,-233.0,-0.1485814157758223,-90.0,-143.0,0.0,1571,986,13,325,40737,52,-39,40,5.800000000000001,0.06374678000000022,2.338116000000001,0.23015600000000092,4.1591200000000015
7396456900,False,-2002,-8.237282200000003,-290,-1.687375799999991,496.2000000000003,-0.9438626000000028,442.4000000000001,1,-6,-5,2508811.5999999996,-1.4730764000000036,367.7999999999997,-0.19451470367064083,218.4000000000001,149.39999999999986,-400.4000000000001,-1059,-850,-24,-258,-31333,-17,14,-11,-3.599999999999998,0.3736519399999998,1.3942160000000001,-2.1385080000000016,0.3037599999999987
7396507007,False,1694,-12.084431599999995,-377,1.6973285999999916,-2198.6000000000004,1.9320470000000114,-2236.2,-3,5,2,-10743410.600000001,1.3295874000000012,-3123.4,-0.34677790566182143,-1554.0,-1569.4,338.8000000000002,-199,-220,6,66,-21452,6,-2,3,-0.8000000000000007,0.5987900000000006,1.4437800000000003,-1.9246159999999932,1.0167599999999997
7396598718,False,-1540,-8.3101932,-1406,-0.0668308000000053,500.1999999999998,1.8004948000000027,528.8000000000002,2,1,3,2567723.1999999993,0.31855320000000376,3.799999999999727,0.6784706729755264,-4.0,7.7999999999999545,-308.0000000000002,-476,-924,-22,-80,-11855,-12,6,-7,-1.6000000000000005,0.5901066799999999,0.12516000000000105,-1.4822560000000067,0.3133999999999997
7396820809,True,154,2.1878640000000047,-615,0.08832160000000044,-536.7999999999997,1.6237595999999996,-503.4000000000001,-1,2,1,-2582045.8000000007,0.4910521999999986,-911.7999999999997,0.2985727553865716,-455.0,-456.80000000000007,30.799999999999727,1099,698,57,255,27067,46,-34,34,3.599999999999998,-0.20496548000000026,-3.0121599999999997,-1.427096000000006,-3.1285
7396838005,True,1609,23.319531399999995,203,-1.9499720000000025,-159.4000000000001,-1.714590400000013,-159.20000000000005,1,-6,-5,-870074.3999999994,-0.8286370000000005,-188.0,-1.4067687508929776,-109.0,-79.0,321.8000000000002,428,656,-4,532,44495,29,-17,21,2.6000000000000014,-0.06971417999999963,0.2642679999999995,-1.800212000000002,0.5495000000000001
7396916314,False,0,-16.7411114,-614,1.138395999999993,-576.8,-0.5455064000000149,-660.5999999999999,-7,2,-5,-3121249.4000000004,1.4561673999999911,-1725.3999999999999,0.7097047762424,-888.4,-837.0000000000001,0.0,-857,-718,30,14,-34478,-48,16,-19,-3.1999999999999993,-0.2012267600000004,1.6182280000000002,-0.48712399999999434,1.4330399999999983
7396935615,False,2425,-11.675334000000014,155,2.989083000000008,-356.0,0.9899622000000008,-337.4000000000001,2,6,8,-1804282.4000000004,2.238763200000001,-237.79999999999995,-0.9264438130577803,-130.8,-107.0,485.0,-392,-533,10,-81,-24895,-41,23,-24,-1.3999999999999986,0.5288819,8.452912000000001,-0.9921000000000006,8.23116
7397162413,False,154,-2.4694226000000086,-614,-1.0778307999999939,1558.8000000000002,0.33189960000001406,1640.0,-1,2,1,8027976.800000001,-0.9844924000000006,1784.6,0.4239370072814235,887.5999999999999,897.0,30.800000000000182,-323,-445,-1,-31,-32095,-15,18,-17,-1.5999999999999979,-0.6814713400000003,-1.5806120000000004,-1.6742000000000061,-1.926219999999999
